Image Path;IoU Score
100k/val/ba4bcdc5-fe7847d3;0.58370805
100k/val/ba4bd5ae-583b01d5;0.57013
100k/val/ba4d05f6-24c9c3cf;0.5888402
100k/val/ba4d05f6-8b126390;0.55535054
100k/val/ba4d05f6-e11a4967;0.43252155
100k/val/ba4e5982-c64a8dfa;0.8741078
100k/val/ba4fbdd7-43dccdf9;0.905509
100k/val/ba508231-1b6ab5b0;0.62640226
100k/val/ba508231-2158c29b;0.61124605
100k/val/ba510a80-edefe47f;0.5419934
100k/val/ba510a80-f9582aea;0.6103772
100k/val/ba52422d-dbf0a992;0.6013659
100k/val/ba528af9-121c1347;0.6034349
100k/val/ba54b31c-819571fe;0.49485016
100k/val/ba54b31c-dbca96b4;0.7428336
100k/val/ba54b6fd-896b735c;0.7753346
100k/val/ba54b6fd-8cf056a0;0.64756334
100k/val/ba5516aa-14ba6efa;0.8206493
100k/val/ba59cdbb-15506193;0.5865023
100k/val/ba59cdbb-be899b38;0.5254476
100k/val/ba5ab643-35e0fae3;0.53707486
100k/val/ba5ab643-993c5f56;0.52564585
100k/val/ba5c4fbb-6815f84b;0.53212583
100k/val/ba5c759c-1913a624;0.92497313
100k/val/ba5c759c-2bfd1d3c;0.9293755
100k/val/ba5c759c-45dd7a4f;0.51553655
100k/val/ba5c759c-623fcd9d;0.41630995
100k/val/ba5d93c3-c082cdd4;0.92698324
100k/val/ba5df354-9ff8402c;0.54160535
100k/val/ba5df354-c3a0694a;0.61163807
100k/val/ba5df354-db132aac;0.9091276
100k/val/ba60e97a-3b02b136;0.88397044
100k/val/ba619544-5fd6de8f;0.82734597
100k/val/ba635a0a-fd69cb62;0.59441346
100k/val/ba64e51b-f88ab62e;0.9388432
100k/val/ba65317f-d4aba330;0.5689689
100k/val/ba65c274-162fb09c;0.873758
100k/val/ba65c274-e0f6a546;0.6133946
100k/val/ba665bd8-d582ba49;0.8565527
100k/val/ba6aa28c-fd3beb1c;0.79067075
100k/val/ba6bfd07-6a9ddced;0.936598
100k/val/ba6c1b09-24293108;0.52499646
100k/val/ba6f0064-18848d0f;0.4273822
100k/val/ba70dfe3-111e78f4;0.40545306
100k/val/ba70dfe3-23dc1691;0.51549053
100k/val/ba70dfe3-4cfe0efb;0.8486046
100k/val/ba70dfe3-4fd952a1;0.5621468
100k/val/ba70dfe3-62b01bd8;0.5709678
100k/val/ba70dfe3-69c229dd;0.77593374
100k/val/ba70dfe3-b948e66d;0.59995574
100k/val/ba7279cd-c80768c3;0.61298275
100k/val/ba731feb-01fd61a2;0.6105051
100k/val/ba73ab52-4980c05c;0.70411825
100k/val/ba786070-0826a5d7;0.74215615
100k/val/ba79a103-c606265f;0.87317556
100k/val/ba79d911-8254c418;0.91742986
100k/val/ba7ad79b-d9c40465;0.85883987
100k/val/ba7b9df0-a0b062ab;0.42455947
100k/val/ba7dcfa6-66589c64;0.44230622
100k/val/ba7dcfa6-82aaecf5;0.5965452
100k/val/ba7ef348-fb387cab;0.5640986
100k/val/ba7ef348-fcf901f3;0.47333416
100k/val/ba7efc39-b198d2da;0.5347218
100k/val/ba7efc39-dea175db;0.48915762
100k/val/ba7efc39-e3e9eecf;0.3151378
100k/val/ba7fb420-b647764f;0.5865321
100k/val/ba81149b-bb88d2ac;0.8012047
100k/val/ba8138ba-3a90a8bf;0.92344606
100k/val/ba85bff0-70955e40;0.54677415
100k/val/ba85dccd-ad3b457d;0.62545085
100k/val/ba87390f-22dabe83;0.61092913
100k/val/ba87390f-75ebd274;0.43422097
100k/val/ba87390f-cc97ecd7;0.7346694
100k/val/ba87390f-eebfd9d1;0.8919487
100k/val/ba893ca0-7ad6a523;0.5464275
100k/val/ba8a21ad-c1970314;0.5585668
100k/val/ba8a41c9-fabd0516;0.92177296
100k/val/ba8b1e05-027a7e4a;0.8571973
100k/val/ba8b1e05-8ec0219a;0.36257482
100k/val/ba8c90a0-b82731e9;0.91635656
100k/val/ba8d52a0-b4af712f;0.92676467
100k/val/ba8df251-f17bd4a5;0.41133457
100k/val/ba8df917-d4cd5e36;0.57353395
100k/val/ba8f00d0-c16ca207;0.4964636
100k/val/ba908c74-4e0a63ae;0.86019963
100k/val/ba908c74-f486f96e;0.5140357
100k/val/ba91b65d-886141fd;0.8222758
100k/val/ba97a966-4d0c78a3;0.49856505
100k/val/ba982bf6-10d32995;0.53223217
100k/val/ba99033d-2acd5337;0.32361582
100k/val/ba99033d-82ea8fb8;0.7967466
100k/val/ba99464b-64917c10;0.9050199
100k/val/ba99464b-ca1ef680;0.3842162
100k/val/ba9a0c7f-77967cea;0.5457363
100k/val/ba9ac2e8-67f85af0;0.5946245
100k/val/ba9ac2e8-cc9600b9;0.92175025
100k/val/ba9ac2e8-f236d74f;0.6028127
100k/val/ba9aff77-5e161292;0.43529886
100k/val/ba9baf3d-415342a2;0.79405725
100k/val/ba9e2861-004544a0;0.90729666
100k/val/ba9f23d8-741fa7f7;0.51654327
100k/val/ba9f23d8-a50cd80e;0.5961088
100k/val/ba9f6c98-2a75a096;0.9446568
100k/val/ba9f6c98-c7216bf4;0.6172409
100k/val/baa03c1f-82d03594;0.385489
100k/val/baa09f40-a72f5fa3;0.5042465
100k/val/baa0bfdb-0267b9d2;0.32642326
100k/val/baa0cbfb-46b96329;0.3330179
100k/val/baa255c5-5c99a79a;0.54732096
100k/val/baa50786-856eefa3;0.6668059
100k/val/baa50786-e1613030;0.63251895
100k/val/baa57aaf-81957283;0.5974419
100k/val/baa57aaf-b80b0054;0.5205549
100k/val/baa59d18-90fc3158;0.7551255
100k/val/baa618bf-40e56190;0.641055
100k/val/baa79505-36d4add5;0.80191267
100k/val/baa79505-43ff4345;0.6419848
100k/val/baa88157-4026332f;0.5698566
100k/val/baa9acbe-f3af19f6;0.5451447
100k/val/baab5a30-8d713374;0.6455002
100k/val/baacc55a-84627b23;0.50122833
100k/val/baaeb0ec-6ef45755;0.49119967
100k/val/baaf4c9c-c88fe684;0.61416507
100k/val/bab0332c-a7074812;0.7843422
100k/val/bab0332c-b043a76c;0.79338527
100k/val/bab09f26-0e237051;0.5619359
100k/val/bab09f26-8751de4f;0.46888918
100k/val/bab22965-312b92a3;0.33077294
100k/val/bab22965-3e7b33e9;0.33333334
100k/val/bab26b8d-deaa5510;0.58750457
100k/val/bab45acf-4b4387fb;0.4887734
100k/val/bab48a4e-2f184c90;0.52448344
100k/val/bab48a4e-43fa0dfe;0.5479753
100k/val/bab48a4e-6722401f;0.5355619
100k/val/bab52aba-0b87a64b;0.60687745
100k/val/bab52aba-45bf005b;0.526741
100k/val/bab52aba-766e7f39;0.8711723
100k/val/bab692c9-35904fdb;0.9257037
100k/val/bab692c9-3cd892ff;0.38325655
100k/val/bab692c9-4d1f2bdd;0.85775995
100k/val/bab692c9-78e8ac63;0.58592
100k/val/bab692c9-922ed2ea;0.41072237
100k/val/bab692c9-a16f15b4;0.4996222
100k/val/bab692c9-ce1abc2d;0.5287804
100k/val/bab692c9-efde0b04;0.7278165
100k/val/bab6be6b-14db4536;0.9096047
100k/val/bab6fead-bc74d699;0.41242918
100k/val/bab90acb-5e9f3a31;0.33732378
100k/val/bab97280-a3c6a37c;0.5066754
100k/val/bab98f04-a1010c10;0.9371505
100k/val/bab9f7f7-1cc4e542;0.4684058
100k/val/babc7a6c-b72195cc;0.5406471
100k/val/babc7a6c-c5941835;0.43794224
100k/val/babd6d42-754e86fe;0.47737008
100k/val/babf991d-a86f60ab;0.44247264
100k/val/babf991d-b4102dd2;0.9206047
100k/val/bac1a0cf-45bef9f0;0.53569824
100k/val/bac25f5a-af4fd9fd;0.5452603
100k/val/bac391de-5885bad6;0.48827156
100k/val/bac391de-f53d733c;0.57405204
100k/val/bac443ab-eb1694f5;0.5838368
100k/val/bac52af2-81952c8d;0.51237696
100k/val/bac52b21-a8316888;0.5455767
100k/val/bac52b21-f294dffd;0.9094006
100k/val/bac52b21-ffc2453b;0.70368236
100k/val/bac66ed2-5f02fccc;0.5663173
100k/val/bac8434c-a3f0f643;0.5984358
100k/val/bac84858-9f795ab4;0.42341122
100k/val/bac8aa4e-a4321ac0;0.43956178
100k/val/bac8fe51-1b610115;0.915291
100k/val/bac8fe51-6b258bd9;0.5254633
100k/val/bac9c292-e91eed49;0.786759
100k/val/bacbfdaa-837ca39c;0.5715598
100k/val/bacfd285-7f7bf1ce;0.45898294
100k/val/bad479df-d2e02382;0.52929795
100k/val/bad4932f-06acec3c;0.89841986
100k/val/bad5a7e9-b1d91b1a;0.8977705
100k/val/bad7f33d-7e31e0d2;0.6326039
100k/val/bad81f09-0d02e84b;0.38841408
100k/val/bad89ad9-af1926ac;0.5631243
100k/val/bad89ad9-f1f414d4;0.85637045
100k/val/bad909d4-8de038fe;0.33333334
100k/val/bad9944c-bdf6dd4f;0.5221828
100k/val/badcea48-c3d19600;0.49255264
100k/val/bade898f-11350592;0.9021462
100k/val/bae16c60-044a4822;0.48762292
100k/val/bae16c60-c2949e41;0.86513627
100k/val/bae16c60-cf344206;0.6592006
100k/val/bae16c60-e19bbf7a;0.5718415
100k/val/bae18530-9d734d71;0.9145686
100k/val/bae322f4-c995abe0;0.7489843
100k/val/bae32983-3c9e09c4;0.6140096
100k/val/bae32983-ef4277dc;0.5318634
100k/val/bae32983-efef09dd;0.46036738
100k/val/bae47c98-102dd98e;0.582965
100k/val/bae47c98-40551cdd;0.8611664
100k/val/bae4f394-11239e42;0.4370705
100k/val/bae4f394-24bc3bbe;0.33120698
100k/val/bae4f394-d4a6c04a;0.33132088
100k/val/bae552dc-36e0fe4e;0.4582282
100k/val/bae552dc-4ee0cab7;0.83587277
100k/val/bae5905c-b009aff3;0.58329284
100k/val/bae5dc33-65cbc3f4;0.33182365
100k/val/bae778fd-4cc0d9be;0.8960537
100k/val/bae88538-8f433246;0.70383584
100k/val/bae92945-2f6f01d7;0.56328833
100k/val/bae92945-99223ba6;0.33333334
100k/val/bae9f15e-0f68c902;0.4750855
100k/val/bae9f15e-4c858350;0.33087274
100k/val/baea519f-f4a57477;0.33157843
100k/val/baeab53a-2e79e160;0.8591981
100k/val/baeab53a-cefd6619;0.56978375
100k/val/baeb1657-6169cccd;0.58941406
100k/val/baeb1657-c8c65444;0.38026127
100k/val/baeb68f6-9abb3aaf;0.6334213
100k/val/baeb920c-a950cb02;0.2840142
100k/val/baec74cf-6bdcae72;0.59951055
100k/val/baecebd1-0c93fa0d;0.9028934
100k/val/baed9d4e-efe3a64e;0.31805485
100k/val/baee6fb9-390cd194;0.64253426
100k/val/baee6fb9-8438c345;0.62704
100k/val/baee6fb9-f28ac93d;0.63142884
100k/val/baef72b1-4fd009a7;0.9016564
100k/val/baef72b1-809d1abe;0.9589393
100k/val/baef72b1-9274c60c;0.53283226
100k/val/baef72b1-f2680c40;0.5402509
100k/val/baef8908-b0802135;0.3710191
100k/val/baefbbd2-83ba702b;0.59085286
100k/val/baefe65c-bb9793d9;0.5546197
100k/val/baefe65c-de9ef3eb;0.31692865
100k/val/baf019d9-986608ff;0.3266114
100k/val/baf019d9-da5f9843;0.5933526
100k/val/baf1c81c-d909d4dc;0.63362694
100k/val/baf1fb8b-258ca9a9;0.6299665
100k/val/baf1fb8b-9280a668;0.9008269
100k/val/baf24e00-1fbb8a3b;0.38411528
100k/val/baf24e00-7742132f;0.76708287
100k/val/baf29436-f6375fa4;0.59539866
100k/val/baf2f38d-596d1bc4;0.9550211
100k/val/baf399e3-e2f279fa;0.5932052
100k/val/baf567e1-5ffa6b77;0.5001254
100k/val/baf6c5b1-9236f4d1;0.81302845
100k/val/baf870f0-44119a5e;0.81044126
100k/val/baf870f0-a1a64cd6;0.51767653
100k/val/baf89af3-091fba23;0.75925684
100k/val/baf89af3-46fd3da9;0.9029314
100k/val/baf89af3-64d570fc;0.5487854
100k/val/bafa2401-045c70c7;0.9163468
100k/val/bafacab2-a1bafb37;0.93241155
100k/val/bafad57f-2e29ac87;0.82879007
100k/val/bafb04fb-119f164b;0.9030491
100k/val/bafcc992-a5faf18d;0.3444143
100k/val/bafcc992-dcddfe75;0.5688634
100k/val/bafe41f1-96b00f10;0.2750615
100k/val/bafe41f1-e8a0fac7;0.5048348
100k/val/bafe41f1-fa3e0ccf;0.52539015
100k/val/bafeadd4-255dc46e;0.4548716
100k/val/bafeadd4-9add2eaf;0.58088905
100k/val/bb01eaee-b8f0ebe3;0.80042875
100k/val/bb0475d9-dda53a5a;0.59618086
100k/val/bb0479a0-b3c8e0ea;0.29180956
100k/val/bb051d4e-49d5fed8;0.8636061
100k/val/bb087b1c-6c9e904f;0.51001126
100k/val/bb0af861-7e6c3e30;0.512836
100k/val/bb0b99d2-a91aab3d;0.54209995
100k/val/bb0c13d5-3a2adbe3;0.4504317
100k/val/bb0c13d5-ef1bd4e0;0.9286525
100k/val/bb0cf6a9-ce0fdf2c;0.57626426
100k/val/bb0d0a55-6e9e48be;0.2943513
100k/val/bb0dced8-65a75aec;0.32094365
100k/val/bb0dced8-7c117b8e;0.5506406
100k/val/bb0ea699-3d008331;0.7022843
100k/val/bb0ea699-e350eac6;0.5697247
100k/val/bb110f9d-f9e57c74;0.4953341
100k/val/bb122fa3-1b6b0150;0.33051506
100k/val/bb123691-777cee95;0.637503
100k/val/bb1288a9-e1fd25fa;0.89109194
100k/val/bb145d9b-5ae8376f;0.9204782
100k/val/bb160b7f-0553000b;0.33333334
100k/val/bb16329e-7ddd640e;0.8516421
100k/val/bb16d9b5-588275af;0.54148555
100k/val/bb172cd0-523870b7;0.852158
100k/val/bb17665d-27525f20;0.50930303
100k/val/bb17665d-8f5794bb;0.9014038
100k/val/bb185003-ebc11af9;0.81213737
100k/val/bb198c24-1f5691ed;0.6188635
100k/val/bb198c24-2d2ae5c5;0.92975223
100k/val/bb198c24-66cf3fcb;0.9536717
100k/val/bb198c24-924a7794;0.5960848
100k/val/bb198c24-b046e976;0.7805246
100k/val/bb198c24-c5d65870;0.6254517
100k/val/bb198c24-d7f4344c;0.5001716
100k/val/bb1a255a-60ecb81a;0.63274497
100k/val/bb1a255a-99414370;0.6237494
100k/val/bb1a255a-dc60ef57;0.9225051
100k/val/bb1b7d8c-916a2c96;0.61342883
100k/val/bb1b7e42-48b281a3;0.57806987
100k/val/bb1b7e42-67806924;0.87098265
100k/val/bb1b7e42-9608265e;0.41498908
100k/val/bb1b7e42-b17da5d0;0.6534676
100k/val/bb1d71e5-5ce653ff;0.3332469
100k/val/bb204299-557172b1;0.9415345
100k/val/bb21e706-33f63a66;0.5473663
100k/val/bb269a85-bd43ab11;0.47515926
100k/val/bb269a85-eba0cd5a;0.8344792
100k/val/bb2888a8-ca075f36;0.68203276
100k/val/bb289fdb-3de1932f;0.6241441
100k/val/bb289fdb-4bc01501;0.9303548
100k/val/bb289fdb-b3d91709;0.84232926
100k/val/bb289fdb-b6763201;0.5526203
100k/val/bb298f1a-55b463fb;0.62959397
100k/val/bb2c3ff8-a1444b2b;0.5191743
100k/val/bb2c5719-1244dd67;0.33333334
100k/val/bb2c5719-38a69465;0.45261773
100k/val/bb2c8f70-d58d2ef6;0.88672495
100k/val/bb2cabeb-2c0701d4;0.55676985
100k/val/bb2cabeb-91cfe8d5;0.8425464
100k/val/bb2e43e4-5e7a7129;0.8627226
100k/val/bb2ec277-7aa1721e;0.8094586
100k/val/bb2ecd61-c580ebaf;0.34887475
100k/val/bb2ecd61-fa37afd5;0.3966517
100k/val/bb2f678a-73bc87ec;0.9201752
100k/val/bb2f678a-92915562;0.7324989
100k/val/bb2f678a-9364842a;0.5646612
100k/val/bb2f678a-af43ed71;0.31683478
100k/val/bb2f678a-c2ed5fd5;0.6072533
100k/val/bb300252-63610170;0.33076197
100k/val/bb310e6e-bf25b98d;0.6244149
100k/val/bb32113e-e50b51e1;0.6895904
100k/val/bb321d10-119ded2e;0.60053515
100k/val/bb34331a-41c530d0;0.45053977
100k/val/bb34331a-56aba0b3;0.89577055
100k/val/bb370e7e-4c296bfb;0.7721615
100k/val/bb390224-2ea34fb1;0.94298357
100k/val/bb391d59-6b05b7a0;0.4331566
100k/val/bb391d59-8c851310;0.4775446
100k/val/bb3a75fa-b0b71066;0.48673743
100k/val/bb3ada23-9d8e8e6e;0.54585147
100k/val/bb3bb8c0-169af65a;0.90564954
100k/val/bb3bb8c0-2ef3abc6;0.57561976
100k/val/bb3bb8c0-4fa74f43;0.3967005
100k/val/bb3bb8c0-89d55028;0.8852334
100k/val/bb3bb8c0-8eeee166;0.7015745
100k/val/bb3bb8c0-90ca2bee;0.33170465
100k/val/bb3bb8c0-b32626a2;0.47667512
100k/val/bb3bb8c0-c140b72f;0.45992297
100k/val/bb3bb8c0-c83acdad;0.60424197
100k/val/bb3be317-6db8a61d;0.5754075
100k/val/bb3d0123-3c8183bd;0.46245274
100k/val/bb3d0b90-44758857;0.7388495
100k/val/bb3d0b90-81400890;0.6948569
100k/val/bb3f49d9-ca104345;0.5933092
100k/val/bb423617-10625110;0.7931606
100k/val/bb425c3f-4e35dc9d;0.7839441
100k/val/bb429905-508d2ae6;0.8482942
100k/val/bb429905-efd7b1aa;0.8274102
100k/val/bb42e52c-ee27bde3;0.20472585
100k/val/bb437280-03a2bf81;0.32387912
100k/val/bb43e180-96b21056;0.94169104
100k/val/bb46a3b5-6fb47078;0.90072954
100k/val/bb46f3cd-b72d2152;0.836231
100k/val/bb476629-bb31855e;0.41499528
100k/val/bb48c235-d9aae9be;0.6287331
100k/val/bb48e84b-6ae45e5f;0.5516126
100k/val/bb49071c-4b99a704;0.5941948
100k/val/bb49071c-b290d284;0.58856845
100k/val/bb4935b0-e3fcded0;0.91545266
100k/val/bb49532f-ae2b40d1;0.438287
100k/val/bb4ab21e-60851cf9;0.50969946
100k/val/bb4abf02-01cd2796;0.78435457
100k/val/bb4abf02-2651a845;0.49794048
100k/val/bb4fca33-008f9178;0.8802686
100k/val/bb4fca33-75125e31;0.5315701
100k/val/bb52662e-0257c8b3;0.5018744
100k/val/bb53a532-a6465a0b;0.5898506
100k/val/bb541ef2-1c0906c0;0.8352229
100k/val/bb55f0e2-e5501b3c;0.6103491
100k/val/bb5620b4-1b9fa58e;0.5851424
100k/val/bb576239-017d1d62;0.9320785
100k/val/bb57d41c-506beec8;0.41287026
100k/val/bb599cda-d1fdd751;0.30487055
100k/val/bb5a3238-ab2ba223;0.3552769
100k/val/bb5cc516-235bb167;0.33333334
100k/val/bb5cc516-3ac130c2;0.33333334
100k/val/bb5cc516-c0b64937;0.48279962
100k/val/bb5cc516-c98d1fbe;0.5108448
100k/val/bb5cc516-eb91e8c8;0.47176766
100k/val/bb5d0b6a-99b062c6;0.6982314
100k/val/bb61c2ee-35ca0081;0.39899242
100k/val/bb6264e8-08299561;0.89138293
100k/val/bb6264e8-a591635c;0.94971275
100k/val/bb6264e8-e8dfd14d;0.89975137
100k/val/bb627372-de7438d2;0.33333334
100k/val/bb6292eb-0a9cbd38;0.6154593
100k/val/bb6292eb-90b37ce9;0.8426844
100k/val/bb6292eb-cfbccc0b;0.56681395
100k/val/bb655f15-825903ad;0.93334484
100k/val/bb6575eb-90478df6;0.69215983
100k/val/bb6590aa-7a73c07e;0.8283266
100k/val/bb6643fa-a2b42d16;0.47903264
100k/val/bb69d2b0-fc67c3d9;0.58636755
100k/val/bb6ad474-86b26884;0.6193658
100k/val/bb6b9678-771c7e62;0.57031935
100k/val/bb6e6241-1fdd0e57;0.32558197
100k/val/bb6e9fc4-35369ff6;0.86688197
100k/val/bb6f381e-02e9cc6b;0.70430374
100k/val/bb6fb6cd-6f571799;0.8281152
100k/val/bb71ba86-3204e97e;0.6117606
100k/val/bb725082-6cfb3269;0.9457488
100k/val/bb72d33c-aa1919f1;0.61741406
100k/val/bb7444d5-e76820f4;0.4760116
100k/val/bb74d006-0aad91f1;0.5406179
100k/val/bb76958b-e0a8bc7a;0.8503782
100k/val/bb7696a2-4c117c92;0.84888077
100k/val/bb769d08-290df018;0.9248149
100k/val/bb76a219-47562e4c;0.59963256
100k/val/bb76c63a-586a2668;0.8797381
100k/val/bb76c63a-f232154d;0.56639135
100k/val/bb7792f1-83be8b82;0.554116
100k/val/bb7792f1-e7ef3677;0.43964213
100k/val/bb77aa36-6aeefd56;0.7700901
100k/val/bb78624a-098bd29a;0.8706319
100k/val/bb78624a-907eb4f3;0.8456272
100k/val/bb78fe06-3994d745;0.7996134
100k/val/bb793416-9423221d;0.45968068
100k/val/bb799f71-b5357135;0.46099132
100k/val/bb799f71-b76b80fc;0.51207423
100k/val/bb7be34b-0d28c0d9;0.6121954
100k/val/bb7cffc0-5a54a6d9;0.31989926
100k/val/bb7e324a-0517fdbe;0.74671495
100k/val/bb7fcbb9-cef5777d;0.61542916
100k/val/bb7fd291-10af39c3;0.53549325
100k/val/bb7fd291-bf28c0b5;0.546486
100k/val/bb80de49-c7d12d6a;0.8693063
100k/val/bb81a7a9-4469e43e;0.94580334
100k/val/bb820c34-c959c253;0.61763346
100k/val/bb848f84-44cbc584;0.5492573
100k/val/bb856696-8aa6a20a;0.5119355
100k/val/bb890202-d9d48310;0.88415426
100k/val/bb8a6035-7229656b;0.5133048
100k/val/bb8b844a-ed14e8b9;0.8931055
100k/val/bb8d2c06-e1a6a306;0.5819651
100k/val/bb8dba97-1be28493;0.9356029
100k/val/bb8dba97-2560a871;0.6476355
100k/val/bb8dba97-3537805c;0.90996474
100k/val/bb8dba97-50af5a1e;0.9268581
100k/val/bb8dba97-5eb6b6b5;0.67012805
100k/val/bb8dba97-90b88fdf;0.33333334
100k/val/bb8dba97-9f4540b7;0.52039975
100k/val/bb8dba97-b6abbfb0;0.89506143
100k/val/bb8dba97-bfa8dcd2;0.5860178
100k/val/bb8dba97-c7ec77a3;0.9128768
100k/val/bb8debd8-33cabcd9;0.83421797
100k/val/bb8debd8-5eb5bcfa;0.62133884
100k/val/bb8debd8-700f312a;0.70818305
100k/val/bb8e2033-6c418fc7;0.5814053
100k/val/bb8e2033-cef919f8;0.53390855
100k/val/bb8e2033-cfd64d62;0.5225369
100k/val/bb8f6c9a-3900261c;0.37199733
100k/val/bb8f6c9a-690cfda6;0.26674715
100k/val/bb8f6c9a-9be5142a;0.46441016
100k/val/bb8f6c9a-e2c6dc5a;0.60517037
100k/val/bb9071ac-46abc696;0.59980166
100k/val/bb9071ac-4a15cb23;0.6725189
100k/val/bb9071ac-4b105539;0.85740256
100k/val/bb9071ac-4ee8ed8c;0.9199623
100k/val/bb9071ac-6b111ce9;0.5515928
100k/val/bb9071ac-8e2bc8fe;0.3113275
100k/val/bb9071ac-9f4af9b1;0.7004065
100k/val/bb9071ac-eb6e330c;0.59030557
100k/val/bb919332-5e30df54;0.5794355
100k/val/bb919332-8ea8b53f;0.6079125
100k/val/bb92ddee-aea40f05;0.5658959
100k/val/bb94c68a-4e6236bc;0.558684
100k/val/bb94c68a-820fd793;0.50784904
100k/val/bb94d14a-39633f6b;0.91388553
100k/val/bb95526b-7123f6e0;0.6338086
100k/val/bb95526b-ceac3ace;0.56497085
100k/val/bb9712ba-8ec90d89;0.45633024
100k/val/bb974084-83d5efd3;0.6201892
100k/val/bb974084-c0e23420;0.74508685
100k/val/bb97c366-2adf3cdc;0.5843904
100k/val/bb97c366-7664643f;0.58687973
100k/val/bb99539a-4fd21cfa;0.7593956
100k/val/bb99a578-c060f56f;0.54964274
100k/val/bb99dc60-942f3785;0.5136918
100k/val/bb9a0374-e9c6de20;0.8055228
100k/val/bb9a3460-97d249c3;0.5034448
100k/val/bb9bd0cf-56fce493;0.38073772
100k/val/bb9c9020-21673e60;0.826298
100k/val/bb9d32ae-a1246a1e;0.69196
100k/val/bb9d32ae-e5859cbf;0.9591822
100k/val/bb9d3fc8-c2a034bd;0.89646554
100k/val/bb9d4d12-6cc166e9;0.6205692
100k/val/bb9e60a8-3a61f409;0.57449126
100k/val/bb9e9d40-1d4d54db;0.9253544
100k/val/bb9e9d40-886fb5e0;0.5444986
100k/val/bb9f3476-4fc600dc;0.8581574
100k/val/bb9f45f3-e6fb2c1f;0.6391441
100k/val/bb9f498e-5ea84006;0.8896913
100k/val/bb9f498e-62cc407e;0.5372808
100k/val/bb9fb09f-c2a5e3d5;0.45434248
100k/val/bb9fbfbe-f18bd5e5;0.54351103
100k/val/bba066cf-355f858a;0.8984167
100k/val/bba322fa-9479b922;0.30446976
100k/val/bba45236-0fffd225;0.7291626
100k/val/bba45236-90850465;0.7438225
100k/val/bba4ee51-12cbf4ff;0.5438906
100k/val/bba4ee51-3badc9f8;0.5713929
100k/val/bba4ee51-616d23a7;0.548685
100k/val/bba4fd9f-9e4fce7a;0.6222244
100k/val/bba686c2-056961ec;0.90381426
100k/val/bba686c2-2e7b039d;0.47955477
100k/val/bba6b17c-417567f2;0.33604783
100k/val/bba7999b-5dc320b4;0.5819261
100k/val/bba7d3fc-86ab3822;0.5427565
100k/val/bba94727-03cd03e0;0.33333334
100k/val/bba9d58b-18c62a06;0.9522492
100k/val/bba9d58b-afdc737b;0.433515
100k/val/bbac8de0-3e6d9391;0.51397175
100k/val/bbac8de0-997098ef;0.8106558
100k/val/bbacbe02-4299b6a9;0.60558385
100k/val/bbadf190-864c9a43;0.57494694
100k/val/bbaf1cf2-5c7315e0;0.95460767
100k/val/bbaf54a0-217653b8;0.3886766
100k/val/bbb01fbb-f2064005;0.51215404
100k/val/bbb08020-5a72fc33;0.9197585
100k/val/bbb1289a-a3fbe37f;0.8435325
100k/val/bbb1289a-b49fe5de;0.6930327
100k/val/bbb2487c-578aa473;0.61370796
100k/val/bbb25499-f602899d;0.77886426
100k/val/bbb28508-bd7a8e64;0.5091739
100k/val/bbb28508-c109f395;0.93557215
100k/val/bbb458ab-6cd36285;0.5541168
100k/val/bbb46475-1bfc3090;0.35065764
100k/val/bbb46ace-1e415c05;0.5697009
100k/val/bbb46ace-fd1c3344;0.74392223
100k/val/bbb5073b-401c9a78;0.76896274
100k/val/bbb7bb8e-85124fbf;0.6134081
100k/val/bbbe5a28-c070f32d;0.8616964
100k/val/bbbf73f0-bd9c9571;0.8837848
100k/val/bbbffbd6-e260a6c2;0.80296504
100k/val/bbc06e30-11e26c79;0.8513317
100k/val/bbc06e30-134b08d2;0.6044779
100k/val/bbc06e30-258b4f53;0.554892
100k/val/bbc06e30-271b20d7;0.60984147
100k/val/bbc06e30-287249d4;0.6229379
100k/val/bbc06e30-2dc7912c;0.54598355
100k/val/bbc06e30-64bcf017;0.6061803
100k/val/bbc06e30-9f5efff2;0.8021641
100k/val/bbc06e30-aa1ed8ea;0.6152148
100k/val/bbc06e30-ab6674c8;0.6027747
100k/val/bbc06e30-aba95b88;0.60574836
100k/val/bbc06e30-c51fe677;0.8236312
100k/val/bbc06e30-cc607874;0.55308264
100k/val/bbc06e30-d687d6f0;0.9122824
100k/val/bbc0f7ea-2bceb55e;0.9242449
100k/val/bbc0f7ea-3435af88;0.80877125
100k/val/bbc0f7ea-39a32393;0.60544646
100k/val/bbc0f7ea-77bee0c4;0.6034452
100k/val/bbc0f7ea-8623a974;0.61961126
100k/val/bbc19191-6e9a792b;0.8226084
100k/val/bbc19191-fb681730;0.33243418
100k/val/bbc19c5e-51fd9cc0;0.78788203
100k/val/bbc2fba6-22f48e9a;0.5855316
100k/val/bbc357f2-ddaa5e79;0.9215598
100k/val/bbc46835-58ccfd96;0.6964563
100k/val/bbc4e74d-7ae9336b;0.57437795
100k/val/bbc64a91-4df79c20;0.5578288
100k/val/bbc64a91-b3bf5a63;0.5763316
100k/val/bbc755d2-7719fa91;0.92910695
100k/val/bbc755d2-e35a6b06;0.54368085
100k/val/bbc9db98-2a592de3;0.8825736
100k/val/bbc9db98-4a7fb607;0.5076852
100k/val/bbc9ec36-8e63f11e;0.43448496
100k/val/bbcd82d7-0528d099;0.33474118
